CustomerID,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,MonthsInService,UniqueSubs,ActiveSubs,ServiceArea,CurrentEquipmentDays,AgeHH1,AgeHH2,ChildrenInHH,BuysViaMailOrder,RespondsToMailOffers,OptOutMailings,IncomeGroup,CreditRating,,Occupation,MaritalStatus
3104462,48.52,190,30,51,0,28,-5.2,4.3,0,16.2,14,20,1,1,APCFCH703,602,26,0,No,No,No,No,9,1-Highest,,Other,Unknown
3104518,53.03,164,47,0,15,98,43.2,6,0.3,11.3,6.3,20,1,1,PHIAVD610,601,58,54,No,Yes,Yes,No,9,2-High,,Professional,Yes
3104530,63.24,542,70,0,0,-161,0,2,0.3,139,72.3,24,1,1,SANCRP512,58,36,38,Yes,Yes,Yes,No,9,4-Medium,,Other,Yes
3104534,43.98,552,45,10,1.5,694,9.6,3,1.7,182.7,14,20,1,1,NYCNEW201,495,0,0,No,No,No,No,7,5-Low,,Other,No
3104542,51.02,410,50,0,0,10,-0.4,0,0,171,1,20,1,1,DALFTW817,601,52,52,Yes,No,No,No,6,5-Low,,Crafts,Yes
3104562,32.56,266,30,0,0,21,0.2,3,0,99.3,0.3,22,1,1,NYCNAS516,663,62,0,No,Yes,Yes,No,6,2-High,,Professional,Yes
3104618,32.86,112,30,11,0,-34,-3.9,2.3,0,44.4,8,24,1,1,DALDAL214,433,30,0,No,No,No,No,4,5-Low,,Other,No
3104646,35.72,226,30,0,0,-90,-4.7,4,0.7,29.1,0.3,24,1,1,NYCQUE917,709,50,46,Yes,Yes,Yes,No,9,2-High,,Professional,No
3104678,34.79,188,34,0,0,-155,-0.3,4.3,0,50.6,8.7,20,2,2,INDIND317,443,52,50,No,Yes,Yes,No,9,1-Highest,,Professional,Yes
3104706,38.24,184,45,0,0,-128,0,1.7,0,52.8,2,22,1,1,NYCSUF516,184,58,0,No,Yes,Yes,No,6,2-High,,Professional,No
3104722,64.47,464,30,108,6.3,14,-0.9,11,3,162.2,38.3,24,1,1,HOUHOU281,586,42,0,No,No,No,No,5,4-Medium,,Other,Yes
3104730,82.06,302,50,0,0,-64,-38.1,2.3,0,51.1,13,22,1,1,NYCNEW973,323,48,46,Yes,Yes,Yes,No,5,2-High,,Professional,Yes
3104734,47.41,501,55,0,0,-47,-7.7,18.3,1.7,106.9,52.3,22,3,2,NYCBRO917,38,44,44,Yes,Yes,Yes,No,5,2-High,,Professional,Yes
3104762,29.99,158,30,0,0,-28,0,3.7,0,7.8,4.7,24,1,1,PHIWIL302,709,0,0,No,No,No,No,0,2-High,,Other,Unknown
3104770,30.27,269,30,0,0,-19,-0.3,1.7,0,21.5,7.3,20,2,2,OHICOL614,601,0,0,No,No,No,No,0,3-Good,,Other,Unknown
3104802,35.48,251,45,0,0,19,-0.5,2.7,0,6.6,8,24,2,2,NYCMAN917,291,34,0,No,No,No,No,8,1-Highest,,Other,Unknown
3104838,37.09,886,45,6,0,-333,-2.1,19.3,0,43.7,6.7,24,1,1,CHICHI773,709,0,0,No,No,No,No,0,2-High,,Other,Unknown
3104842,12.51,256,10,9,0.2,209,7.1,0,0,2.7,12,26,3,3,MINSTP612,770,38,40,Yes,No,No,No,6,3-Good,,Professional,Yes
3104874,175.79,623,130,0,6.6,105,-0.6,9.3,0,92.9,80.7,20,2,2,SFRSFR415,147,36,0,No,No,No,No,9,2-High,,Professional,Yes
3104882,76.73,1192,40,87,0,614,52.5,3,0,381.5,7.7,24,2,2,NMXELP915,263,34,36,No,No,No,No,7,2-High,,Other,Yes
3104890,63.74,569,60,37,1.5,211,33,3.7,0,146.4,64.7,20,1,1,KCYKCK913,601,44,0,Yes,No,No,No,6,5-Low,,Clerical,Unknown
3104906,24.25,93,15,24,0,-18,-24.3,0.3,0,13.2,6.3,26,2,2,MIAWPB561,770,0,0,No,No,No,No,0,2-High,,Other,Unknown
3104962,37.15,99,15,54,0.6,-61,-15.1,3.3,0,1.7,1.3,20,1,1,APCFCH703,600,44,38,Yes,Yes,Yes,No,9,1-Highest,,Professional,Yes
3104970,88.98,715,85,0,0,-133,1.2,9,0.3,241.6,22,24,1,1,ATLATL678,184,0,0,No,No,No,No,0,2-High,,Other,Unknown
3104998,50.25,36,50,0,0,-36,-0.2,1,0,1.6,2,26,2,2,LAXLAX323,766,44,0,No,Yes,Yes,No,8,1-Highest,,Clerical,Yes
3105002,94.99,276,115,0,0,68,0,1.3,0,104.4,3.7,26,3,2,HOUHOU281,56,26,50,No,Yes,Yes,No,4,1-Highest,,Other,No
3105026,51.61,274,32,61,0,-104,-3.5,1.3,0,133.1,10.7,26,3,2,FLNJAC904,43,NA,NA,No,No,No,No,0,2-High,,Other,Unknown
3105030,78.38,1223,75,0,0,-286,-1.8,29,0,352.1,36,20,2,1,NYCWHI914,600,48,0,No,No,No,No,5,5-Low,,Other,No
3105042,101.98,622,50,168,0,-178,-50,7.7,0.7,157.9,15.7,22,1,1,LAXBUR818,643,0,0,No,No,No,No,0,3-Good,,Other,Unknown
3105054,131.63,826,52,250,1,697,174.9,3.7,0,130.9,48.7,24,3,2,ATLALB912,708,26,0,No,No,No,No,4,2-High,,Other,Unknown
3105090,89.31,183,85,0,0,-113,-0.6,4,0,72.3,15,20,4,4,NYCBRO917,600,0,0,No,No,No,No,0,2-High,,Other,Unknown
3105146,61.55,455,50,21,0,162,26.7,3,0,95,14.3,26,2,1,DENBOU303,308,26,26,No,Yes,Yes,No,6,2-High,,Professional,No
3105162,21,28,17,10,0,-18,-4,0,0,0,0,24,1,1,MILMIL414,708,44,36,Yes,Yes,Yes,No,6,2-High,,Professional,Yes
3105174,43.04,198,45,23,0,-128,-8.1,2.7,0,25.4,6.3,24,2,2,HARNOR203,708,28,0,No,No,No,No,4,2-High,,Other,No
3105198,64.42,1212,45,57,5.1,110,11.2,21.3,0,513,136,22,2,1,SANMCA210,192,48,0,No,No,No,No,6,2-High,,Other,No
3105206,39.25,178,60,0,1.8,3,10.7,1.3,0,24.9,8,22,3,1,STLSTL314,662,32,30,No,No,No,No,8,1-Highest,,Other,Unknown
3105218,14.79,46,14,0,0,-46,-14.8,0.3,0,0.1,0.7,20,1,1,LAXRIV909,600,28,0,No,No,No,No,1,5-Low,,Other,Yes
3105254,50.55,126,50,0,0.1,12,-0.5,2.3,0.3,22.3,7,20,1,1,LAXSAN714,599,28,28,No,No,No,No,6,2-High,,Other,Yes
3105270,49.99,393,50,0,0,165,0,7,0,98.6,15.3,22,1,1,NYCBRO917,661,34,30,Yes,Yes,Yes,No,7,4-Medium,,Other,Yes
3105310,45.81,316,30,24,0,86,15.9,6,0,26.7,12.3,20,2,2,NCRFAY910,126,0,0,No,No,No,No,0,1-Highest,,Other,Unknown
3105314,32.83,991,42,2,0,518,5.3,4.3,0,231.5,25,20,1,1,NCRRIC804,376,0,0,No,No,No,No,0,2-High,,Other,Unknown
3105334,58.56,324,30,64,0,-32,-9.2,5,3,41.4,17.7,22,1,1,NYCBRO917,660,28,0,No,No,No,No,2,2-High,,Other,No
3105338,94.51,165,97,0,0,-58,15.5,3,0.7,33,26,24,2,2,NCRCHA704,34,52,0,No,Yes,Yes,No,9,2-High,,Professional,Yes
3105386,53.64,1163,60,0,2.5,263,4.5,31.3,0.3,213.7,51.3,20,2,1,PHIPHI215,285,0,0,No,No,No,No,4,3-Good,,Other,No
3105414,40.73,330,50,0,0,49,0.2,4,0,63.8,10.7,26,1,1,FLNTAM813,767,0,0,No,No,No,No,0,3-Good,,Other,Unknown
3105430,36.37,343,30,18,0.1,-99,-6.4,0.3,0,107.5,1.7,26,1,1,DENDEN303,440,54,50,No,Yes,Yes,No,6,2-High,,Other,Yes
3105566,108.47,571,95,39,6.9,126,23.1,1,0.3,129.1,23.3,24,2,2,NOLKEN504,141,38,32,Yes,Yes,Yes,No,8,3-Good,,Other,Yes
3105578,184.5,1250,77,338,0,-665,-93.6,12.7,1.7,402.1,110.3,20,2,2,NCRPTR804,120,0,0,No,No,No,No,0,2-High,,Other,Unknown
3105590,58.43,579,32,27,12.4,84,28.1,8.3,0.3,184.2,26.3,20,2,2,BOSBOS781,598,50,0,No,Yes,Yes,No,9,3-Good,,Other,Unknown
3105658,410.35,1299,48,955,2,236,43.4,2,0,193.5,3.7,24,1,1,INDIND317,104,40,38,Yes,Yes,Yes,No,7,2-High,,Professional,Yes
3105662,35.05,283,32,0,4.2,49,-4.2,2.3,0,34.1,19.7,22,2,2,SANSAN210,660,42,0,No,Yes,Yes,No,7,2-High,,Professional,Yes
3105674,33.46,223,30,1,0.1,58,8.9,2.3,0,60.5,17.7,20,1,1,NYCBRO917,598,62,60,No,Yes,Yes,No,5,2-High,,Professional,Yes
3105682,30,155,30,0,0,-17,0,0.3,0,51,11.3,24,1,1,PHXPHX602,340,30,38,No,No,No,No,6,2-High,,Other,No
3105710,50,121,50,0,0,-36,0,1.7,0,30.7,11,26,1,1,DALDEN903,767,NA,NA,No,No,No,No,0,6-VeryLow,,Other,Unknown
3105726,29.08,454,26,0,0,-454,-29.1,7.3,0,37.1,20.3,26,1,1,MIAFTL954,767,0,0,No,No,No,No,0,4-Medium,,Other,Unknown
3105730,77.93,824,75,4,0.4,98,-2.9,16.3,0,190.5,24,26,3,3,APCBAL410,102,0,0,No,No,No,No,0,3-Good,,Other,Unknown
3105770,50.44,168,60,0,0,24,-0.4,1,0,35.9,6.7,20,2,2,NMXAMA806,367,26,0,No,No,No,No,3,2-High,,Other,No
3105786,100.68,854,50,98,0,-40,-40.5,6.3,0,262.4,25,20,2,2,OHIYNG330,104,46,46,Yes,Yes,Yes,No,7,3-Good,,Professional,Yes
3105798,79.5,850,85,0,0,-313,-0.3,23,0,204.2,44.7,24,1,1,LAXSBN909,701,0,0,No,No,No,No,0,2-High,,Other,Unknown
3105818,151.15,2318,85,183,19.5,-712,-65,7,0,356.3,32,26,1,1,FLNCLR813,234,0,0,No,No,No,No,4,5-Low,,Other,Unknown
3105842,32.27,51,32,0,0,-14,-0.3,0,0,0,1.3,20,1,1,DENGLD303,597,54,48,No,Yes,Yes,No,6,2-High,,Professional,Yes
3105858,30.55,16,30,0,0.3,2,0.6,0,0,0,0,20,1,1,FLNSAR941,597,40,80,No,No,No,No,6,2-High,,Other,Yes
3105862,47.49,180,30,67,0.1,126,22.4,2,0.3,4,2.3,20,1,1,HOUHOU281,597,58,54,No,No,No,No,6,2-High,,Other,Yes
3105898,41.53,256,32,0,0,-14,-9,1.7,0,50.5,12.7,20,3,2,STLCOL618,118,0,0,No,No,No,No,0,2-High,,Other,Unknown
3105902,28.68,123,30,0,0,64,-0.2,2.3,0,21.1,3.3,26,3,1,OHICLE216,249,0,0,No,No,No,No,4,3-Good,,Other,Unknown
3105914,51.47,272,30,36,0,-54,-21.1,0.3,0,64.4,24.7,20,2,2,CHILAG630,70,32,28,No,No,No,No,1,2-High,,Other,Yes
3105918,76.39,723,85,0,0.9,359,-0.4,4,0.3,115.5,48.3,24,2,2,CHILAG630,250,32,0,No,No,No,No,5,2-High,,Other,Yes
3105934,19.99,2,30,0,0,-2,0,0,0,0,0,26,1,1,FLNJAC904,313,52,54,Yes,Yes,Yes,No,6,2-High,,Clerical,Yes
3105958,63.28,407,60,0,0,105,-9.3,9.7,0,104,8,20,1,1,ATLATL678,32,0,0,No,No,No,No,5,5-Low,,Other,No
3105974,55.6,692,30,45,0.3,154,6.9,8.3,4.3,184.6,22.3,20,2,2,NYCBRO917,146,36,0,No,Yes,Yes,No,7,4-Medium,,Other,Unknown
3105986,85.02,83,82,0,0,32,0,0,0,0,0,20,2,2,SFROAK925,269,52,50,Yes,Yes,Yes,No,9,3-Good,,Professional,Yes
3106022,32.98,54,32,0,0,46,1.5,0,0,0,0.3,26,2,2,MINSTP612,766,62,56,Yes,Yes,Yes,No,5,3-Good,,Crafts,Yes
3106090,112.44,390,85,105,4.5,-118,-22.5,9.3,0.3,37.4,12,22,2,2,BOSBOS617,659,0,0,No,No,No,No,0,2-High,,Other,Unknown
3106122,32.64,127,32,0,0,-49,-0.2,0.7,0,28,5.7,22,4,4,INDIND317,659,46,46,No,No,No,No,9,1-Highest,,Other,Yes
3106126,74.39,534,45,110,0,-184,-39.4,7.7,1,255.8,20,24,1,1,LAXANA714,184,26,0,No,No,No,No,3,2-High,,Other,Unknown
3106174,42.49,0,42,0,0,0,0,0,0,0,0,24,2,2,ATLKNO423,705,38,36,Yes,No,No,No,8,2-High,,Other,Yes
3106186,32.25,267,10,38,0,-71,63.7,3.3,0,40.2,3.3,22,1,1,DALDAL214,659,0,0,No,No,No,No,0,5-Low,,Other,Unknown
3106246,65.67,684,60,19,0,307,19.6,5.3,0,141,23,20,1,1,SANMCA210,5,42,0,No,No,No,No,3,5-Low,,Other,Unknown
3106262,169.75,1000,170,0,5.5,174,10.2,7.7,2.7,268.2,66.7,22,2,2,MINSTP612,212,22,0,No,Yes,Yes,No,2,3-Good,,Other,Unknown
3106302,35.98,486,45,0,1,-164,-1,6,0,136.3,53.3,24,2,2,DENDEN303,288,36,32,No,No,No,No,4,2-High,,Other,Yes
3106350,50.49,66,50,0,0.3,-26,-0.5,0,0,2.7,3.7,24,2,1,CHIJOL815,705,48,20,No,No,No,No,7,2-High,,Other,Unknown
3106394,56.76,1134,60,22,0,134,-6.8,13.7,1,313.1,82.3,24,1,1,PITHOM412,704,48,50,Yes,Yes,Yes,No,9,3-Good,,Professional,Yes
3106398,20.2,25,17,2,2.2,-12,-3.2,0.7,0,3.3,0,22,1,1,KCYKCK913,658,30,28,No,Yes,Yes,No,3,2-High,,Professional,Yes
3106410,65.34,890,70,17,5,195,14.7,2,0.3,83.2,51,26,1,1,OHIPSV440,217,56,54,Yes,Yes,Yes,No,6,2-High,,Professional,Yes
3106450,50,203,47,0,0,76,3,0,0,0,1.3,26,1,1,KCYKCK913,306,44,50,No,Yes,Yes,No,5,5-Low,,Other,Yes
3106462,20.26,16,20,2,0,-7,-0.3,0,0,0,0,22,2,2,PHIMUL609,658,32,40,Yes,No,No,No,9,2-High,,Professional,Yes
3106474,79.77,572,50,81,0,-127,-25.5,6,0.3,149.3,40.7,20,1,1,SFRSCL408,432,0,0,No,No,No,No,0,7-Lowest,,Other,Unknown
3106546,50.92,446,30,53,0,-148,-17.7,2,0.3,108.1,37.3,24,1,1,HOUHOU281,80,44,42,Yes,Yes,Yes,No,7,4-Medium,,Other,Yes
3106558,31.97,47,32,0,0,-2,-2.7,0,0,0.7,2.3,20,2,2,HOUHOU281,596,48,48,Yes,Yes,Yes,No,9,2-High,,Professional,Yes
3106598,77.76,458,48,106,0.2,-47,-26.3,4,0,67.9,19.3,20,1,1,DALFTW817,596,0,0,No,No,No,No,0,2-High,,Other,Unknown
3106610,29.99,144,30,0,0,-2,0,7,0,51,11.7,24,2,2,NYCNEW732,704,32,34,Yes,Yes,Yes,No,6,2-High,,Professional,Yes
3106634,50.45,162,50,0,0,-79,-0.4,3.7,0,19,11.3,20,1,1,SEAPOR503,596,0,0,No,No,No,No,0,5-Low,,Other,Unknown
3106638,31.09,196,30,0,0.6,-64,-1.1,7,0,19.5,24.3,24,1,1,APCSIL301,704,22,0,No,Yes,Yes,No,6,7-Lowest,,Professional,No
3106646,37.5,707,45,6,0,360,6.5,6.7,0,94.9,24.3,26,1,1,SFRSCL408,765,0,0,No,No,No,No,0,2-High,,Other,Unknown
3106706,33.17,38,32,2,0,14,-0.7,1.3,0,0,0,22,2,2,NCRDUR919,657,0,0,No,No,No,No,0,2-High,,Other,Unknown
3106714,103.16,1141,95,0,0,-501,-6.2,11,0.7,324.3,68.7,22,1,1,LAXSAN714,148,40,36,Yes,Yes,Yes,No,7,5-Low,,Self,Yes
3106730,30.09,54,30,0,0.1,-18,-0.1,0.7,0,3.8,0,22,1,1,INDIND317,657,0,0,No,No,No,No,0,2-High,,Other,Unknown
3106734,41.12,2516,45,4,1.9,444,-36,52,0.3,854.6,164.3,24,1,0,KCYWIC316,54,0,0,No,No,No,No,8,5-Low,,Other,Yes
3106762,57.77,895,42,0,0,-828,-57.8,8.7,0,117.7,47,22,2,2,STLSTL314,256,0,0,No,No,No,No,6,7-Lowest,,Other,Unknown
3106782,44.5,241,42,0,1.6,282,-2,2.7,0,44,2,20,2,2,OMADES515,478,NA,NA,No,No,No,No,0,2-High,,Other,Unknown
3106794,43.3,273,30,36,0,-236,-13.3,6,0,21.5,48.7,26,3,3,NYCBRO917,764,56,0,No,Yes,Yes,No,4,2-High,,Other,No
3106798,140.22,458,30,208,37.2,-136,-46.5,2.3,0,95.8,16.7,24,1,1,APCSIL301,244,54,58,Yes,Yes,Yes,No,9,1-Highest,,Professional,Yes
3106810,10.19,60,10,0,0,-14,-0.2,1.3,0.7,6.5,6.7,20,2,2,NYCBRO917,14,0,0,No,No,No,No,0,6-VeryLow,,Other,Unknown
3106814,143.33,2028,110,42,13.7,458,40.2,22.7,2.7,348.9,30.7,22,1,1,PHIPHI215,34,0,0,No,No,No,No,3,5-Low,,Other,No
3106818,36.03,234,32,0,0,-48,-0.3,2.7,0,44.1,13.7,20,2,2,MIAMIA305,595,28,26,No,Yes,Yes,No,3,2-High,,Other,Yes
3106842,169.8,1225,75,98,53.7,-397,-54.3,15.7,0,207.5,116.7,22,1,1,MIAWPB561,262,38,0,No,No,No,No,6,4-Medium,,Professional,No
3106854,70.05,1358,60,60,0,294,23.1,14.7,0.7,307,32.7,26,1,1,BOSBOS781,447,46,24,No,Yes,Yes,No,6,7-Lowest,,Other,No
3106874,69.59,396,32,117,0.2,14,1,15,0,37.2,29.7,22,2,2,SEATAC253,657,32,34,No,Yes,Yes,No,7,1-Highest,,Other,Yes
3106878,30.55,384,40,1,0,-1,0.6,6.7,0.3,121,8.7,20,1,1,PHIARD610,9,22,0,No,No,No,No,1,3-Good,,Other,No
3106906,33.27,378,30,7,0,-378,-3.3,1.3,0,117.4,13.7,20,1,1,LOULOU502,192,0,0,No,No,No,No,0,2-High,,Other,Unknown
3106918,18.2,324,10,20,0,180,22.6,2.7,0.3,27.4,2.7,22,2,2,LAXSAN714,657,52,50,No,Yes,Yes,No,7,1-Highest,,Other,Unknown
3106926,30.95,214,30,1,0,22,-1,1,0,26.2,15.3,20,2,1,FLNJAC904,595,0,0,No,No,No,No,0,3-Good,,Other,Unknown
3106934,75.19,508,40,132,0.3,187,59.6,9,0,78.1,34.3,24,1,1,SHEEDI540,40,44,44,No,Yes,Yes,No,6,2-High,,Professional,Yes
3106946,30.23,54,30,0,0.2,48,-0.2,0.3,0,19.5,5,24,1,1,SANAUS512,703,90,66,No,Yes,Yes,No,4,2-High,,Professional,No
3106954,35.94,290,32,12,0,-232,-3.5,4,0,70.2,12.7,24,2,2,FLNSAR941,703,40,34,Yes,Yes,Yes,No,5,2-High,,Other,Yes
3106962,37.88,255,45,7,0.5,-90,-2.9,7,0,25.5,19.7,20,3,3,SEAPOR503,595,42,48,Yes,Yes,Yes,No,6,3-Good,,Other,Yes
3107026,89.07,187,95,0,0.6,120,0.2,0,0,0,0,26,3,3,INDIND317,31,88,88,No,Yes,Yes,No,3,3-Good,,Other,No
3107038,117.48,679,33,199,0,621,128.4,4,0.3,84.7,45.3,26,1,1,LAXANA714,61,0,0,No,No,No,No,0,5-Low,,Other,Unknown
3107042,50.33,426,40,26,0,-24,-19.3,15,1.3,27.5,34.7,24,1,1,BOSBOS781,444,46,0,No,No,No,No,4,2-High,,Other,Yes
3107094,31.66,87,30,2,0.6,21,-1.7,1,0,6.2,3,24,2,2,FLNWNP407,703,38,0,Yes,No,No,No,8,2-High,,Professional,Yes
3107110,167.36,958,50,387,0.1,21,9.3,7.7,0,269.3,30,22,5,2,SFRSMO650,393,40,42,No,No,No,No,6,1-Highest,,Other,Unknown
3107118,55.99,950,60,20,0,-252,-6,8.3,0,300.4,85.3,26,1,1,NYCNEW201,156,0,0,No,No,No,No,3,4-Medium,,Other,No
3107142,36.48,260,30,14,0.2,52,-6.5,2.7,1.7,29.4,14,26,1,1,NEVLVS702,57,0,0,No,No,No,No,7,2-High,,Other,Yes
3107154,31.71,188,32,0,0.1,-68,0.2,1.3,0,36,22.3,22,3,2,LAXBEV310,656,38,0,No,No,No,No,6,2-High,,Other,Yes
3107166,24.99,53,25,0,0,18,0,0.3,0,12.2,1.7,22,1,1,MIAMIA305,656,36,0,No,Yes,Yes,No,5,2-High,,Other,Unknown
3107186,25.21,109,25,0,0,32,-0.2,1,0.7,3.6,1.7,20,1,1,DETFLI810,594,30,32,Yes,No,No,No,4,2-High,,Other,Yes
3107202,40.52,690,30,154,0,-262,-24,5,0,254.5,30.3,20,1,1,NSHNSH615,310,46,38,No,Yes,Yes,No,6,2-High,,Crafts,Yes
3107214,36.26,80,30,0,6,55,9.9,0.7,0,2.9,7.7,20,2,1,BOSBOS781,594,0,0,No,No,No,No,0,4-Medium,,Other,Unknown
3107222,24.35,22,24,0,0,-6,5.6,0.7,0,0.9,3.7,20,1,1,BOSMAN603,594,56,0,No,Yes,Yes,No,5,4-Medium,,Other,No
3107230,67.13,2583,85,34,0.3,-180,-9,14.7,2.3,392.8,37,22,2,1,DETDET313,57,60,52,No,No,No,No,7,3-Good,,Professional,No
3107258,28.75,19,30,0,0,-16,-0.3,0.3,0,0,0,20,1,1,APCFCH703,594,0,0,No,No,No,No,0,1-Highest,,Other,Unknown
3107278,30.43,220,30,0,0.2,-52,0.2,4,0,58.6,60.3,20,1,1,MINMIN612,594,50,76,Yes,No,Yes,No,5,2-High,,Professional,No
3107302,46.95,1,12,0,0.3,-1,103,0.3,0,0,0,20,1,1,OHICLE216,132,30,0,No,No,No,No,4,4-Medium,,Crafts,No
3107350,60.59,596,45,72,0,218,56.3,4.7,0,149.2,112.7,20,1,1,BOSBOS617,280,0,0,No,No,No,No,0,2-High,,Other,Unknown
3107370,30.95,113,30,3,0,-2,-1,0.3,0,0,0.3,24,1,1,SANAUS512,616,46,72,No,Yes,Yes,No,3,2-High,,Other,No
3107382,35.4,284,30,0,1.3,28,-1.3,2.3,0,40.4,38,20,1,1,NYCBRO917,440,52,60,Yes,Yes,Yes,No,3,5-Low,,Other,No
3107446,31.31,420,30,4,0,-16,-1.3,0,0,255.2,6.3,26,1,1,OMADES515,763,30,0,No,No,No,No,6,1-Highest,,Other,No
3107494,63.44,1234,60,34,0,-131,-10.2,6.3,0,374.8,90.3,26,2,1,MIAMIA305,551,48,44,No,No,No,No,6,2-High,,Other,Yes
3107498,42.97,9,40,0,0,-9,0,0,0,0.3,1,22,1,1,BIRBIR205,656,48,52,Yes,Yes,Yes,No,7,2-High,,Other,Yes
3107514,50.45,466,50,0,0,-80,-0.4,10.7,0,167.5,17,20,2,1,NYCNEW732,579,54,54,No,Yes,Yes,No,7,2-High,,Other,Yes
3107526,30.26,93,30,0,0,16,-0.3,2.3,0,10.1,7.3,20,2,1,NEVLVS702,594,52,26,No,No,No,No,5,2-High,,Other,Unknown
3107530,45.74,256,45,0,0,-96,-0.7,1,0,72.6,29.7,24,2,2,LAXANA714,702,22,0,No,No,No,No,6,2-High,,Other,No
3107546,37.34,219,40,21,0,-80,-7.3,1,0,57.6,2.7,24,1,1,LOULEX606,701,36,36,Yes,Yes,Yes,No,6,2-High,,Professional,Yes
3107566,102.83,1207,89,0,9.8,-233,6.3,16.3,0,410.3,48.3,20,1,1,SFROAK925,240,0,0,No,No,No,No,0,5-Low,,Other,Unknown
3107578,40.44,179,29,19,0,124,4.2,1.7,0,68.9,4,22,1,1,APCSIL301,655,34,0,No,No,No,No,0,5-Low,,Other,No
3107586,51.97,280,60,0,0.7,236,0,11,0,75.7,3,24,1,1,APCSIL301,35,40,38,Yes,Yes,Yes,No,9,6-VeryLow,,Other,Yes
3107606,39.99,888,10,116,0,-92,-30,0,0,0,0,26,5,3,CHICHI773,405,0,0,No,No,No,No,0,3-Good,,Other,Unknown
3107610,30.9,68,30,0,0.6,22,1.6,0,0,0,0,20,1,1,NCRFAY910,593,72,0,No,Yes,Yes,No,8,2-High,,Retired,Yes
3107630,29.99,40,30,0,0,21,0,0,0,11.3,2,22,1,1,NCRVIR757,379,58,0,No,Yes,Yes,No,4,2-High,,Other,No
3107690,124.44,2047,85,171,4.1,94,57,13,0,762.6,40.7,26,1,1,OHIDAY937,762,0,0,No,No,No,No,0,2-High,,Other,Unknown
3107694,30.15,14,30,0,0.2,12,-0.2,0,0,0,0,24,2,1,PHXPHX602,701,64,68,No,Yes,Yes,No,9,3-Good,,Professional,Yes
3107738,43.79,166,37,15,0,-71,-13.8,1.3,0,13.1,3,20,1,1,DETPON248,593,36,32,No,No,No,No,7,2-High,,Other,Unknown
3107766,48.29,744,45,28,0,50,16.6,3,0,337.7,34.7,24,1,1,OHIYNG330,701,26,50,No,Yes,Yes,No,7,2-High,,Other,No
3107782,34.99,84,45,0,0,-70,0,0,0,15.9,7,26,1,1,SFRSFR415,762,0,0,No,No,No,No,0,2-High,,Other,Unknown
3107786,79.49,1611,85,0,0,-779,3.8,2.7,0.7,557,65.3,26,1,1,SANSAN210,118,0,0,No,No,No,No,0,7-Lowest,,Other,Unknown
3107790,64.26,120,55,0,5.1,-91,-11.5,5.7,0,23.3,5.7,22,2,1,FLNORL407,655,0,0,No,No,No,No,0,4-Medium,,Other,Unknown
3107802,97.59,497,30,194,0,-378,-67.6,24.3,0,62.1,22.3,22,1,1,APCSIL301,655,0,0,No,No,No,No,0,6-VeryLow,,Other,Unknown
3107810,77.69,1208,70,47,0,303,-4.1,23.3,0.7,463.8,34,20,1,1,DENDEN303,593,38,0,Yes,Yes,Yes,No,1,4-Medium,,Professional,No
3107842,40.74,424,30,24,0,-80,-9.8,0,0,0,0,20,2,2,SEACHE360,593,46,46,No,Yes,Yes,No,6,3-Good,,Other,Yes
3107854,90.35,929,50,120,0,72,16.9,3,0.3,292.8,52.7,26,1,1,SANCRP512,279,32,32,Yes,No,No,No,5,3-Good,,Other,Yes
3107858,64.97,946,95,0,0,-392,20,2.3,0,43.4,37.7,26,2,2,NYCMAN917,405,0,0,No,No,No,No,0,2-High,,Other,Unknown
3107890,61.96,1411,62,14,0,-172,12.8,7.7,0,70.9,28,19,3,2,NEVLMS619,9,0,0,No,No,No,No,0,7-Lowest,,Other,Unknown
3107946,32.55,384,45,0,0.1,-112,0.7,5,0,133.5,29,22,1,1,ATLATL678,654,24,0,No,No,No,No,4,2-High,,Other,No
3107950,49.99,0,50,0,0,0,0,0,0,0,0,22,9,6,HARNOR203,654,NA,NA,No,No,No,No,0,6-VeryLow,,Other,Unknown
3107966,33.82,135,32,0,0.8,-49,0.3,0.3,0.3,6.8,3.3,24,2,2,NCRCHA704,700,44,0,No,No,No,No,9,2-High,,Self,Yes
3107974,53.97,268,52,0,0,-27,1,2,0,86.7,8.3,26,2,2,SFROAK925,761,42,0,No,No,No,No,7,2-High,,Other,No
3107982,32.78,104,32,0,0,-63,-0.3,0.3,0.7,12.7,0.3,19,2,2,CHIRCK815,592,NA,NA,No,No,No,No,0,6-VeryLow,,Other,Unknown
3107998,51.35,491,50,0,0.3,-181,-1.4,9.7,0.3,150.5,10,22,1,1,APCFCH703,654,36,0,No,Yes,Yes,No,9,2-High,,Other,No
3108018,129.87,1169,66,208,1.4,-340,-27.6,7,1.3,203.2,53,19,2,1,NCRRAL919,592,0,0,No,No,No,No,0,1-Highest,,Other,Unknown
3108038,38.16,597,32,2,0,19,1.7,8.7,0.3,52.1,53.3,26,4,2,SANCRP512,237,0,0,No,No,No,No,0,2-High,,Other,Unknown
3108054,9.5,12,10,5,0,-8,0,0,0,2.1,1.7,22,4,2,INDIND317,654,32,28,No,No,No,No,8,1-Highest,,Other,Yes
